"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","morphospeciesIDRemarks","taxonIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF","duplicateTaxonIDPerBout100m2QF"
"EFFB1F0EB3A04E9D9DB27E6440408506","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Possibly Three Peddle White Flower","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"3903CC43CA894CB6B56FEDBE8C7E8F35","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"6593AD5E094848F9903BE0DEEBAE1F27","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CYFI4","Cyperus filiformis Sw.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"F2FB77331C9047CFB1B1FDB19312A126","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LYAP3","Lygodesmia aphylla (Nutt.) DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"D329D4DEE233439FA4C6279B1EC5EB06","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","TRUR","Tragia urens L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"18FBADE932AB4B82B507D65D169CBA56","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"176F10B5032C4F6BA869D5428773AB5F","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"95D7D96EC55749C4AD298478283EEA63","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LITE6","Liatris tenuifolia Nutt.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"78ADACA4001C4DCCB179F0CB2805BE8F","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"63E69A83AD9C42BDA21E67937D780165","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CYFI4","Cyperus filiformis Sw.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"DF88F33467034AEB88162290BFBB4E26","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CYRE5","Cyperus retrorsus Chapm.","species",,"Sand Spur Sedge","NEON.DOC.014042","Lucas Majure FL","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"560B70FB9B744A51BD436FFBE86CEF8A","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","MUCA2","Muhlenbergia capillaris (Lam.) Trin.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"A080DC16439A47C8924A7B506D248FB4","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CRPU5","Crotalaria purshii DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"E1A33E0F202C4E5E82815EBFB6BE5BC1","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","COER","Commelina erecta L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"D1B438B971C9462FA2C989AB0C6C5EBD","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","SERE2","Serenoa repens (W. Bartram) Small","species","cf. genus",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"62B0C1859569423B9D7F66EB61986FE6","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"E34A3B23589341D7B9B40BB9138A2CD2","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CYPERA","Cyperaceae sp.","family",,"Mike's Sedge","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"EC7CA7116D3E48EE8F479FC64A445491","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"3D7B36F4DEA146BEAE8AA25E8624330C","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ANDRO2","Andropogon sp.","genus",,"Purple Tip Hairy Andropogon","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"2C619E6ED627480A9D39C15EFE9F31C5","D03","OSBS",,"40",29.686646,-81.983057,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","STPAA","Stylisma patens (Desr.) Myint ssp. angustifolia (Nash) Myint","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"5290F6131C694D15BD61DF81385817B5","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ASINI2","Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"515E9AD366864BABB3081809AB55FC77","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","DIOV","Dichanthelium ovale (Elliott) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"90B67EE4EC494D4B9588D0D436775CDA","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ANDRO2","Andropogon sp.","genus",,"Purple Tip Hairy Andropogon","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"72D4E6D89B854A9FB00E47C5C0039327","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"CA6D311195DB453DA8A022FF6C06872B","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","SCCI","Scleria ciliata Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"C0DE6B488A2D426F9A26DBE60A5C9602","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"A07F09872F65490C9DD3E6F504FFF216","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"862855F9F5924409ABF4D511CC246E86","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"29BD9A6A1DAE44868F6E06077728ABE0","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","VEAN","Vernonia angustifolia Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"B1AF71C1B21349ADA062B993405B9EFF","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","GAFL3","Galactia floridana Torr. & A. Gray","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"2E7E480B301B41EB9C15D41E41E301D1","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CRAR2","Croton argyranthemus Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"16A6241E54A24E23A9E3E8C356AC5C22","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","TRUR","Tragia urens L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"4CBB1C5C402343CA9B6C9C2168F85C33","D03","OSBS",,"41",29.686655,-81.982949,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","MUCA2","Muhlenbergia capillaris (Lam.) Trin.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"6411E1917FB94E86B8E19D6AE493F8CE","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CRFL2","Crataegus flava Aiton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"E8B9D690D7D3488AA58889DA8F682E8C","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"E242A5896D3A4DD5AE2D85430BFE8348","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"A020E8BBFCF34A6993C116EF72FABC47","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Possibly Three Peddle White Flower","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,2
"2E209E2F5061438F925DA12063C05921","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","DIST5","Dichanthelium strigosum (Muhl. ex Elliott) Freckmann","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"A77DCBF05765405ABF69036811590132","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","DIOV","Dichanthelium ovale (Elliott) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"E870470C3CB84A9B88301C66FFA6B14F","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"EAD8D1ECE0384BD9A076387FFA50FE57","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","DOIN2","Doellingeria infirma (Michx.) Greene","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"10EF379D2FE84028AB60BB347F3B321A","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LYPR3","Lycopodiella prostrata (Harper) Cranfill","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"B8CA72A6FE0E494883B4854BA3B15BF0","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CRRO5","Crotalaria rotundifolia Walter ex J.F. Gmel.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"908A7872DD084FABA93BE65EE68FDBC8","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"B37CFC58167C434AA4B2FFC5E944BFAA","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","TECH","Tephrosia chrysophylla Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"108266F6BB254BCC96DCB7D503B1D9A1","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CYPERA","Cyperaceae sp.","family",,"Sedge","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"8E16EE92A54E43BBAB99327CF09181CA","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"863735F5CC3D4950B6B8CA2463169238","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"4DC9BF020659480E9C315BD9C041E2DF","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Unknown Andropogon","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,2
"29DF95A5FBDE46A0AA8B8E03E66FC761","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"0E83D4E5FE874A16BD5673177D5DD374","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"E0E84214FEC646879A02BD5B51D6C260","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CAGR25","Callisia graminea (Small) G. Tucker","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"5DBAB9F855074DFCB840B3B678FB3F3D","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LIPA8","Liatris pauciflora Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"EEA0CF5AD2944F9880FA8B953293B074","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"DB039669DEF44084A0DCB304A09D9681","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","MUCA2","Muhlenbergia capillaris (Lam.) Trin.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"A6D44C0253694A56B910713CC4E2B36B","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"8594082EFE6F47E2908B2A3BA87D47DD","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","COER","Commelina erecta L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"7A4C4F126565431C83640F35888BBAAD","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","DYOB","Dyschoriste oblongifolia (Michx.) Kuntze","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"467B6ABD5FE34108B8179038DF2BFCF3","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ASINI2","Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"C3A013C80D704D84B02BC7BE02BA6A1C","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"BC8523F92FDD499CB4071524ECE1113C","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","GAFL3","Galactia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"1E38AD7FD4AC4D1E923E78AD1453810A","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","PASE5","Paspalum setaceum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"1ECF052DA13E40949F89F08E3A8C6FD6","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","PIEL","Pinus elliottii Engelm.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"E66AC463C2F04CDA8E6872B1D898055E","D03","OSBS",,"31",29.686567,-81.983052,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","STPAA","Stylisma patens (Desr.) Myint ssp. angustifolia (Nash) Myint","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"7C3036116B1A4AE3B4A7382C2EA1BEF5","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ASINI2","Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"5E2E4402F4C14F99868B8B0A45E44298","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"EE69125C39824F2C88D5F0797821018A","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LIPA8","Liatris pauciflora Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
"6239721795654DCAB03BD1BDCC1DF9DE","D03","OSBS",,"32",29.686563,-81.982950,"WGS84",2.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","TECH","Tephrosia chrysophylla Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0,0
