"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"63B6EC8F7A25422CA2860785B4ECF42C","D03","OSBS",,"32.2.10",29.686532,-81.982914,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"7124D0D8AB0043068621568317808BDE","D03","OSBS",,"32.2.10",29.686532,-81.982914,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CRAR2","Croton argyranthemus Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"F59E96EF4ED545CCB173BBA6A50363AC","D03","OSBS",,"32.2.10",29.686532,-81.982914,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"09EE683CF941425D8DD3B9A765920DA1","D03","OSBS",,"32.2.10",29.686532,-81.982914,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LIPA8","Liatris pauciflora Pursh","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"A574F975627741A8B96CE65DF8636EFE","D03","OSBS",,"32.2.10",29.686532,-81.982914,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CRPU5","Crotalaria purshii DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"F2F8F021126C44F68A5643CBC9AE7E98","D03","OSBS",,"31.4.10",29.686595,-81.983017,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"58D47AAD1FBF4F5EADC81B948F92AD26","D03","OSBS",,"31.4.10",29.686595,-81.983017,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LIPA8","Liatris pauciflora Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"B6722418B9DB44989299B56AF29F3668","D03","OSBS",,"31.4.10",29.686595,-81.983017,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"14FBBD18802B4E31B9A06F774012CE25","D03","OSBS",,"31.4.10",29.686595,-81.983017,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","COER","Commelina erecta L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"43027358072E46348FC642F7AA00ABB1","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","TECH","Tephrosia chrysophylla Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"4D66545D7D484796A17E6046636D0755","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","GAFL3","Galactia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"34382F992A8C440694837287965CDDC6","D03","OSBS",,"31.4.10",29.686595,-81.983017,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"A204A15D1E314D0086E619CF0F88D7DD","D03","OSBS",,"31.4.10",29.686595,-81.983017,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"062E0D17AAA64907BD2FAD7F41AA2837","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"E7361A33BB06419D8C3F19C62508A8CA","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"8672C539D1834E4A97B0D1CC59611673","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ASINI2","Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"63EE019FCEE74C1982B256063528A2D1","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","ARSE3","Aristolochia serpentaria L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"28512BE8885A48D993BCF901C78D5BE1","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","PASE5","Paspalum setaceum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"D0DC1A8882234DEF926573BA36E9EF0B","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","DIOV","Dichanthelium ovale (Elliott) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"030945CBF3404EC49521BF5A50ED7C60","D03","OSBS",,"31.1.10",29.686536,-81.983087,"WGS84",1.1,"2013-07-16",1,"DIV.OSBS.2013.1","Y","CRFL2","Crataegus flava Aiton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,,,0,0,0
"84E84A3E8F3E41E3BBC1D039BEDFB973","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","VAMY3","Vaccinium myrsinites Lam.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"FAC6D56CE83E464FB67EE11E37103DF7","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","TRUR","Tragia urens L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"844A33C9E372428DB4A938B24813150E","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","DYOB","Dyschoriste oblongifolia (Michx.) Kuntze","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"8893DA0F1DF642FA9787D80E6676B37B","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"54A06598EEFC4227831CED029FA79F44","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","RHCI3","Rhynchosia cinerea Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"28AE3582E13140B5AF0D1CF80553E6F4","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ARSE3","Aristolochia serpentaria L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"EBD660BA190E40E8BDB3C50AE0E9156E","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ANDRO2","Andropogon sp.","genus",,"hairy blue andropogon","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"12B56AB6EA7145DFBA70B06A539D30F2","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ASAN6","Asimina angustifolia Raf.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"0BB9C10CBEF94ABDAD8C83B14765CEBB","D03","OSBS",,"41.4.10",29.684163,-81.959030,"WGS84",1.3,"2013-07-18",1,"DIV.OSBS.2013.1","Y","VEAN","Vernonia angustifolia Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"3C4430BAA43D4051999B41FF6DAF69B2","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","CRRO5","Crotalaria rotundifolia Walter ex J.F. Gmel.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"D45EEFDD82C649BC928A891E26E255C2","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"306818E8762F4BFCACCBF69C1188B18F","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"C3883D6B47474CC2AC36C4CB75E31C8B","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","RHRE","Rhynchosia reniformis DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"D90593F69F6A41CD8E8FF1A11906236B","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"9E9D4F2F5BD2422BA0882F8872B5C420","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"2EAB5E3C014B40619DDB6A0D3ABCBD79","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"AA67EE08E5DE47FE9A8B2D0B71489685","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","SOSE","Solidago sempervirens L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"820C9576C187438A81A3BCDF7D55FB05","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ASAN6","Asimina angustifolia Raf.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"5E8D8E9B52364572837016D86EBAC278","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"696C2FA62ED94348BDF5035E09097BC6","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","GADU","Gaylussacia dumosa (Andrews) Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"459739B65CDA4AB5A617DF0C37B3CD7A","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"A4CFD2027CE441638F227DBD91E23F91","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"2350B6AC072442CCB78720576C83E78C","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","LIPA8","Liatris pauciflora Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"625321C47FCF41659C9B9B743D8FA242","D03","OSBS",,"41.1.10",29.684087,-81.959092,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","RUCAC","Ruellia caroliniensis (J.F. Gmel.) Steud. ssp. ciliosa (Pursh) R.W. Long","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"37728E7EB95148078EAF389199736529","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","SCIN2","Scutellaria integrifolia L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"6063EFDDF17B45789B57F9D12DB69C8D","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","CLRE","Clematis reticulata Walter","species",,"smilax smallii","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"8995E6BFC9024B73B37227C2D8CF4F31","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","RHCI3","Rhynchosia cinerea Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"9BF3055B6250437ABAE09AD7D6F493D6","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","STCA6","Stylodon carneus (Medik.) Moldenke","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"38DECCBB094C4E818BBD1C79178378CC","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","RHRE","Rhynchosia reniformis DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"18D933270289484E84A45B5F913D27EC","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","DIAC","Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"50BE33ACD56446CCB8538868D6B03A2C","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"EEBAC8B32D7445A194FDD438202391F6","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ANVI4","Anthaenantia villosa (Michx.) P. Beauv.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"20554FE4B02344D2BBB047599517C941","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ASAN6","Asimina angustifolia Raf.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"F812439B459C4D44B1CA427039BBC972","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ARSE3","Aristolochia serpentaria L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"CC2AD4C608504BB586A10EC80F5F3ED0","D03","OSBS",,"40.3.10",29.684160,-81.959186,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"C3855EAE4CFF4FF9B567183F79C97B34","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"74F9EEB2656A4D4C86FC6F69A602AD44","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","DISP2","Dichanthelium sphaerocarpon (Elliott) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"B0E1CF81F65D420BB62344FDB79CEB17","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","MUCA2","Muhlenbergia capillaris (Lam.) Trin.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"2ABB83C03D4B4E1186ACCCB6925A4203","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"BDCCA0E42F9B44CD81C6DE5A4E2E7EED","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","CLRE","Clematis reticulata Walter","species",,"smilax smallii","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"126D3D7F0631449EBB88DA05204B1607","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","GAVO","Galactia volubilis (L.) Britton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"A99A3218584C441EACFEAAD16E16F488","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","DIAC","Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"6D246CFCE247488E9BD22AA6F01837D9","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"sand paper","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"B8BF5CE9432042E78991AD9EA318B79D","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","DYOB","Dyschoriste oblongifolia (Michx.) Kuntze","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"2F46E57E64DC4738ADF1E3D684FAD076","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"ECEBAC36B9DE4FFE8896ABB254DA82FD","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"DE134319071A43F8A7140021EAB33E5B","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
"4214EB5EB3044890B8938745AB483AC5","D03","OSBS",,"40.1.10",29.684098,-81.959185,"WGS84",1.2,"2013-07-18",1,"DIV.OSBS.2013.1","Y","ASAN6","Asimina angustifolia Raf.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,,,0,0,0
